gmDate,gmTime,offLNm,offFNm,teamAbbr,teamDiv,teamLoc,teamRslt,teamPTS,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,teamFTA,teamFTM,teamFT%,teamTRB,teamSTL%,teamBLK%,teamBLKR,timestamp
2017-03-30,10:00,Lindsay,Mark,LAC,Pacific,Away,Win,124,15,4,4,21,80,44,0.55,34,24,0.7059,39,3.9289,3.9289,6.8966,1490832000.0
2017-03-30,10:00,Lindsay,Mark,PHO,Pacific,Home,Loss,118,14,6,2,27,92,49,0.5326,24,13,0.5417,43,5.8933,1.9644,2.8986,1490832000.0
2017-03-30,10:30,Fraher,Pat,HOU,Southwest,Away,Loss,107,18,9,3,20,91,40,0.4396,23,19,0.8261,42,9.0601,3.02,5.2632,1490832000.0
2017-03-30,10:30,Brothers,Tony,POR,Northwest,Home,Win,117,12,12,8,16,90,43,0.4778,22,18,0.8182,41,12.0801,8.0534,14.0351,1490832000.0
2017-03-30,7:30,Buchert,Nick,BKN,Atlantic,Away,Loss,89,13,4,4,16,92,35,0.3804,12,9,0.75,46,4.0644,4.0644,6.5574,1490832000.0
2017-03-30,7:30,Smith,Aaron,DET,Central,Home,Win,90,16,6,7,11,86,36,0.4186,17,11,0.6471,53,6.0966,7.1127,10.2941,1490832000.0
2017-03-30,8:00,Van Duyne,Justin,MIN,Northwest,Home,Win,119,11,9,5,20,89,43,0.4831,30,23,0.7667,40,9.6506,5.3614,7.3529,1490832000.0
2017-03-30,8:00,Van Duyne,Justin,LAL,Pacific,Away,Loss,104,17,4,5,22,84,40,0.4762,16,15,0.9375,42,4.2892,5.3614,8.7719,1490832000.0
2017-03-30,8:00,Adams,Bennie,CLE,Central,Away,Loss,93,15,6,5,22,83,37,0.4458,16,9,0.5625,44,6.3471,5.2892,8.9286,1490832000.0
2017-03-30,8:00,Kogut,Marat,CHI,Central,Home,Win,99,14,11,3,15,90,38,0.4222,18,11,0.6111,51,11.6363,3.1735,4.6154,1490832000.0
2017-03-31,10:30,Dalen,Eric,HOU,Southwest,Away,Loss,98,15,6,3,12,92,34,0.3696,23,18,0.7826,49,6.3859,3.193,5.4545,1490918400.0
2017-03-31,10:30,Dalen,Eric,GS,Pacific,Home,Win,107,12,10,14,20,95,43,0.4526,14,10,0.7143,43,10.6432,14.9005,22.2222,1490918400.0
2017-03-31,7:00,Forte,Brian,DEN,Northwest,Away,Loss,114,13,4,1,19,90,45,0.5,11,8,0.7273,49,4.1851,1.0463,1.7544,1490918400.0
2017-03-31,7:00,Forte,Brian,CHA,Southeast,Home,Win,122,7,10,11,17,86,40,0.4651,30,25,0.8333,43,10.4627,11.509,22.0,1490918400.0
2017-03-31,7:00,Guthrie,David,IND,Central,Away,Loss,100,14,7,4,21,87,36,0.4138,21,17,0.8095,42,7.3961,4.2263,6.5574,1490918400.0
2017-03-31,7:00,Petraitis,Gediminas,TOR,Atlantic,Home,Win,111,14,7,5,23,82,37,0.4512,35,23,0.6571,53,7.3961,5.2829,9.0909,1490918400.0
2017-03-31,7:30,Barnaky,Brent,ORL,Southeast,Away,Loss,116,9,9,4,21,98,40,0.4082,25,24,0.96,48,8.7228,3.8768,5.8824,1490918400.0
2017-03-31,7:30,Taylor,Dedric,BOS,Atlantic,Home,Win,117,11,6,5,18,84,38,0.4524,34,29,0.8529,45,5.8152,4.846,9.8039,1490918400.0
2017-03-31,7:30,Garretson,Ron,CLE,Central,Home,Win,122,9,8,4,16,95,50,0.5263,16,9,0.5625,49,8.0953,4.0477,6.0606,1490918400.0
2017-03-31,7:30,Lewis,Eric,PHI,Atlantic,Away,Loss,105,18,7,2,21,82,40,0.4878,19,14,0.7368,42,7.0834,2.0238,4.0816,1490918400.0
2017-03-31,8:00,Stafford,Derrick,SAC,Pacific,Away,Loss,89,22,7,6,17,89,35,0.3933,17,13,0.7647,52,6.8418,5.8644,8.5714,1490918400.0
2017-03-31,8:00,Wall,Scott,NO,Southwest,Home,Win,117,12,17,13,13,95,46,0.4842,19,15,0.7895,44,16.6158,12.7062,20.9677,1490918400.0
2017-03-31,8:00,Lane,Karl,MIA,Southeast,Home,Loss,94,14,5,4,17,83,34,0.4096,25,18,0.72,41,5.4169,4.3335,8.0,1490918400.0
2017-03-31,8:00,Ford,Tyler,MIL,Central,Home,Win,108,12,6,3,18,84,35,0.4167,34,24,0.7059,48,5.9587,2.9794,6.25,1490918400.0
2017-03-31,8:00,Capers,James,DET,Central,Away,Loss,105,12,8,4,27,97,44,0.4536,16,10,0.625,54,7.945,3.9725,5.9701,1490918400.0
2017-03-31,8:00,Buchert,Nick,NY,Atlantic,Away,Win,98,14,9,5,18,80,38,0.475,17,16,0.9412,39,9.7503,5.4169,7.8125,1490918400.0
2017-03-31,8:00,Foster,Scott,MEM,Southwest,Home,Win,99,14,4,4,22,75,35,0.4667,20,18,0.9,47,4.5265,4.5265,8.3333,1490918400.0
2017-03-31,8:00,Brown,Tony,DAL,Southwest,Away,Loss,90,9,7,4,21,76,29,0.3816,25,20,0.8,38,7.9214,4.5265,9.5238,1490918400.0
2017-03-31,9:00,Goble,John,WAS,Southeast,Away,Loss,88,15,8,1,23,87,35,0.4023,16,13,0.8125,45,8.8292,1.1036,1.4286,1490918400.0
2017-03-31,9:00,Goble,John,UTA,Northwest,Home,Win,95,12,9,7,18,72,33,0.4583,31,19,0.6129,42,9.9328,7.7255,14.8936,1490918400.0
2017-03-31,9:30,Kirkland,Courtney,OKC,Northwest,Home,Loss,95,18,7,3,21,81,33,0.4074,27,23,0.8519,46,7.4153,3.178,5.0,1490918400.0
2017-03-31,9:30,Kirkland,Courtney,SA,Southwest,Away,Win,100,14,8,11,23,85,37,0.4353,27,17,0.6296,41,8.4746,11.6526,18.9655,1490918400.0
2017-04-01,10:00,Kennedy,Bill,PHO,Pacific,Away,Loss,117,17,8,6,26,84,44,0.5238,32,26,0.8125,43,7.8742,5.9057,8.1081,1491004800.0
2017-04-01,10:00,Twardoski,Scott,POR,Northwest,Home,Win,130,12,12,3,23,92,43,0.4674,31,29,0.9355,41,11.8113,2.9528,5.4545,1491004800.0
2017-04-01,3:30,Brothers,Tony,LAL,Pacific,Away,Loss,104,12,12,2,27,90,39,0.4333,30,20,0.6667,41,12.3834,2.0639,2.9851,1491004800.0
2017-04-01,3:30,Brothers,Tony,LAC,Pacific,Home,Win,115,18,8,5,19,69,38,0.5507,34,28,0.8235,39,8.2556,5.1598,11.3636,1491004800.0
2017-04-01,5:00,Wright,Sean,ATL,Southeast,Away,Loss,104,13,4,2,16,90,40,0.4444,17,13,0.7647,45,4.1644,2.0822,3.2258,1491004800.0
2017-04-01,5:00,Wright,Sean,CHI,Central,Home,Win,106,12,6,4,17,85,40,0.4706,14,14,1.0,40,6.2467,4.1644,7.2727,1491004800.0
2017-04-01,6:00,Lewis,Eric,BKN,Atlantic,Home,Win,121,11,8,5,15,94,50,0.5319,16,13,0.8125,44,7.9985,4.999,7.9365,1491004800.0
2017-04-01,6:00,Taylor,Ben,ORL,Southeast,Away,Loss,111,14,9,2,15,91,45,0.4945,15,11,0.7333,42,8.9983,1.9996,3.0303,1491004800.0
2017-04-01,8:00,Blair,Curtis,SAC,Pacific,Away,Win,123,17,5,4,27,78,44,0.5641,33,24,0.7273,40,4.9321,3.9457,6.7797,1491004800.0
2017-04-01,8:00,Blair,Curtis,MIN,Northwest,Home,Loss,117,11,8,4,23,87,39,0.4483,38,30,0.7895,41,7.8914,3.9457,6.4516,1491004800.0
2017-04-02,1:00,McCutchen,Monty,NY,Atlantic,Home,Loss,94,11,12,2,20,85,33,0.3882,25,21,0.84,32,12.6728,2.1121,3.3333,1491091200.0
2017-04-02,1:00,McCutchen,Monty,BOS,Atlantic,Away,Win,110,17,8,3,25,72,40,0.5556,26,18,0.6923,41,8.4486,3.1682,8.5714,1491091200.0
2017-04-02,3:00,Washington,Tom,OKC,Northwest,Home,Loss,101,24,10,5,20,84,39,0.4643,12,11,0.9167,42,9.5692,4.7846,9.434,1491091200.0
2017-04-02,3:00,Washington,Tom,CHA,Southeast,Away,Win,113,18,18,5,13,77,37,0.4805,32,28,0.875,37,17.2246,4.7846,10.6383,1491091200.0
2017-04-02,3:30,Smith,Aaron,MIL,Central,Home,Loss,105,15,9,3,20,77,39,0.5065,18,15,0.8333,33,9.7698,3.2566,6.9767,1491091200.0
2017-04-02,3:30,Callahan,Mike,MEM,Southwest,Away,Loss,103,14,8,5,19,80,40,0.5,14,10,0.7143,33,8.615,5.3844,10.0,1491091200.0
2017-04-02,3:30,Dalen,Eric,LAL,Pacific,Home,Win,108,14,11,2,12,85,40,0.4706,27,21,0.7778,51,11.8457,2.1538,3.0303,1491091200.0
2017-04-02,3:30,Guthrie,David,DAL,Southwest,Away,Win,109,14,7,1,18,73,38,0.5205,20,19,0.95,30,7.5987,1.0855,2.7027,1491091200.0
2017-04-02,3:30,Stafford,Derrick,SA,Southwest,Home,Win,109,13,7,6,17,77,40,0.5195,22,19,0.8636,42,7.7665,6.657,10.3448,1491091200.0
2017-04-02,3:30,Lane,Karl,UTA,Northwest,Away,Loss,103,10,6,8,18,89,43,0.4831,13,8,0.6154,36,6.657,8.876,12.3077,1491091200.0
2017-04-02,6:00,Wall,Scott,MIA,Southeast,Home,Loss,113,12,3,9,22,86,42,0.4884,21,16,0.7619,41,3.0448,9.1343,15.0,1491091200.0
2017-04-02,6:00,Goble,Jacyn,NO,Southwest,Home,Loss,110,12,7,4,14,81,33,0.4074,35,34,0.9714,40,7.0008,4.0005,7.8431,1491091200.0
2017-04-02,6:00,Brown,Tony,CHI,Central,Away,Win,117,11,7,6,23,92,45,0.4891,18,14,0.7778,49,7.0008,6.0007,9.0909,1491091200.0
2017-04-02,6:00,Maddox,Tre,CLE,Central,Home,Win,135,16,7,4,19,95,47,0.4947,33,23,0.6970000000000001,56,6.4023,3.6585,7.6923,1491091200.0
2017-04-02,6:00,Wall,Scott,DEN,Northwest,Away,Win,116,8,10,6,14,87,44,0.5057,27,23,0.8519,39,10.1492,6.0895,8.9552,1491091200.0
2017-04-02,6:00,Foster,Scott,IND,Central,Away,Loss,130,11,6,3,24,105,48,0.4571,20,18,0.9,46,5.4877,2.7439,4.6875,1491091200.0
2017-04-02,6:00,Kogut,Marat,PHI,Atlantic,Away,Loss,105,21,8,5,20,80,36,0.45,25,22,0.88,37,8.3758,5.2349,11.3636,1491091200.0
2017-04-02,6:00,Spooner,Bill,TOR,Atlantic,Home,Win,113,15,12,9,19,85,46,0.5412,19,15,0.7895,37,12.5637,9.4228,13.6364,1491091200.0
2017-04-02,6:00,Holtkamp,Lauren,BKN,Atlantic,Home,Win,91,21,11,7,22,82,32,0.3902,20,17,0.85,51,10.8868,6.928,14.2857,1491091200.0
2017-04-02,6:00,Mauer,Ken,ATL,Southeast,Away,Loss,82,20,9,4,19,80,30,0.375,23,15,0.6522,44,8.9074,3.9588,7.1429,1491091200.0
2017-04-02,8:00,Brothers,Tony,WAS,Southeast,Away,Loss,115,15,10,4,20,92,43,0.4674,25,19,0.76,38,9.4809,3.7924,6.1538,1491091200.0
2017-04-02,8:00,Collins,Derrick,GS,Pacific,Home,Win,139,17,7,10,20,89,50,0.5618,26,23,0.8846,45,6.6366,9.4809,18.8679,1491091200.0
2017-04-02,9:00,Adams,Bennie,PHO,Pacific,Home,Loss,116,23,8,12,24,100,42,0.42,29,24,0.8276,61,7.2794,10.9191,18.1818,1491091200.0
2017-04-02,9:00,Adams,Bennie,HOU,Southwest,Away,Win,123,15,8,4,23,100,47,0.47,23,15,0.6522,46,7.2794,3.6397,6.4516,1491091200.0
2017-04-03,19:00,Zarba,Zach,POR,Northwest,Away,Loss,109,5,7,9,18,86,38,0.4419,25,22,0.88,35,7.824,10.0594,16.6667,1491177600.0
2017-04-03,19:00,Kirkland,Courtney,MIN,Northwest,Home,Win,110,11,3,5,18,83,41,0.494,28,24,0.8571,43,3.3531,5.5885,6.7568,1491177600.0
2017-04-04,10:30,Washington,C.J.,MIN,Northwest,Away,Loss,107,14,9,3,19,96,41,0.4271,26,21,0.8077,50,9.1696,3.0565,3.8961,1491264000.0
2017-04-04,10:30,Ayotte,Mark,UTA,Northwest,Home,Win,106,16,4,6,16,73,39,0.5342,19,15,0.7895,47,4.4858,6.7288,12.0,1491264000.0
2017-04-04,10:30,Washington,C.J.,GS,Pacific,Home,Win,121,13,9,7,19,84,44,0.5238,24,19,0.7917,40,9.1696,7.1319,13.4615,1491264000.0
2017-04-04,10:30,Dalen,Eric,DAL,Southwest,Away,Loss,87,16,9,8,13,80,32,0.4,14,11,0.7857,39,9.6074,8.5399,21.6216,1491264000.0
2017-04-04,10:30,Dalen,Eric,SAC,Pacific,Home,Win,98,19,11,2,10,80,36,0.45,17,14,0.8235,50,11.7424,2.135,3.4483,1491264000.0
2017-04-04,10:30,Callahan,Mike,POR,Northwest,Away,Loss,87,9,9,4,20,83,33,0.3976,17,15,0.8824,28,10.0931,4.4858,7.0175,1491264000.0
2017-04-04,7:00,Fitzgerald,Kane,ORL,Southeast,Away,Loss,102,14,8,3,21,86,33,0.3837,26,25,0.9615,43,8.2343,3.0879,5.6604,1491264000.0
2017-04-04,7:00,Twardoski,Scott,CLE,Central,Home,Win,122,12,9,3,18,82,44,0.5366,21,16,0.7619,42,9.2636,3.0879,6.5217,1491264000.0
2017-04-04,7:00,Anderson,Steven,TOR,Atlantic,Away,Loss,90,14,7,5,19,76,34,0.4474,19,17,0.8947,40,7.5379,5.3842,9.434,1491264000.0
2017-04-04,7:00,Anderson,Steven,IND,Central,Home,Win,108,11,7,4,17,89,39,0.4382,18,18,1.0,43,7.5379,4.3074,6.25,1491264000.0
2017-04-04,7:00,Goble,Jacyn,BKN,Atlantic,Away,Win,141,18,9,5,18,75,48,0.64,33,29,0.8788,36,8.6858,4.8254,11.3636,1491264000.0
2017-04-04,7:00,Van Duyne,Justin,PHI,Atlantic,Home,Loss,118,11,7,4,22,97,43,0.4433,27,20,0.7407,36,6.7556,3.8603,6.7797,1491264000.0
2017-04-04,7:00,Foster,Scott,WAS,Southeast,Home,Win,118,14,10,3,18,84,43,0.5119,18,15,0.8333,36,10.4331,3.1299,6.0,1491264000.0
2017-04-04,7:00,Wood,Leon,CHA,Southeast,Away,Loss,111,16,5,2,17,78,40,0.5128,22,19,0.8636,36,5.2165,2.0866,4.5455,1491264000.0
2017-04-04,8:00,Tiven,Josh,MIL,Central,Away,Loss,79,12,9,5,19,81,29,0.358,26,18,0.6923,38,9.6041,5.3356,7.9365,1491264000.0
2017-04-04,8:00,Tiven,Josh,OKC,Northwest,Home,Win,110,14,9,8,20,84,40,0.4762,25,21,0.84,53,9.6041,8.537,14.2857,1491264000.0
2017-04-04,8:00,Stafford,Derrick,NY,Atlantic,Home,Win,100,16,5,7,22,88,42,0.4773,16,10,0.625,53,5.3579,7.501,10.7692,1491264000.0
2017-04-04,8:00,Smith,Michael,CHI,Central,Away,Loss,91,15,8,4,15,84,32,0.381,23,21,0.9129999999999999,36,8.5726,4.2863,7.0175,1491264000.0
2017-04-04,8:00,Crawford,Dan,NO,Southwest,Home,Loss,131,7,5,9,16,100,51,0.51,17,15,0.8824,35,4.9482,8.9068,13.2353,1491264000.0
2017-04-04,8:00,Crawford,Dan,DEN,Northwest,Away,Win,134,11,3,2,20,99,53,0.5354,21,15,0.7143,50,2.9689,1.9793,2.8986,1491264000.0
2017-04-04,8:30,Taylor,Dedric,MEM,Southwest,Away,Loss,89,15,9,2,20,89,35,0.3933,18,11,0.6111,50,9.4162,2.0925,3.125,1491264000.0
2017-04-04,8:30,Lindsay,Mark,SA,Southwest,Home,Win,95,15,8,6,20,80,35,0.4375,18,14,0.7778,46,8.37,6.2775,10.1695,1491264000.0
2017-04-05,10:00,Holtkamp,Lauren,GS,Pacific,Away,Win,120,15,13,9,19,90,45,0.5,24,17,0.7083,40,12.3602,8.5571,15.2542,1491350400.0
2017-04-05,10:00,Holtkamp,Lauren,PHO,Pacific,Home,Loss,111,16,13,3,22,103,43,0.4175,26,18,0.6923,55,12.3602,2.8524,3.9474,1491350400.0
2017-04-05,10:30,Mauer,Ken,DAL,Southwest,Away,Loss,101,16,5,3,26,86,38,0.4419,18,14,0.7778,44,5.1517,3.091,5.4545,1491350400.0
2017-04-05,10:30,Forte,Brian,LAC,Pacific,Home,Win,112,15,11,0,19,75,38,0.5067,31,24,0.7742,40,11.3338,0.0,0.0,1491350400.0
2017-04-05,7:00,Guthrie,David,MIA,Southeast,Away,Win,112,8,5,7,16,84,40,0.4762,12,11,0.9167,40,5.6505,7.9107,15.9091,1491350400.0
2017-04-05,7:00,Guthrie,David,CHA,Southeast,Home,Loss,99,6,2,7,15,78,35,0.4487,24,21,0.875,36,2.2602,7.9107,13.2075,1491350400.0
2017-04-05,7:30,Lane,Karl,TOR,Atlantic,Away,Win,105,12,8,1,14,87,41,0.4713,15,13,0.8667,35,8.5842,1.073,1.7544,1491350400.0
2017-04-05,7:30,Lane,Karl,DET,Central,Home,Loss,102,15,5,4,21,80,42,0.525,18,11,0.6111,45,5.3651,4.2921,6.7797,1491350400.0
2017-04-05,8:00,Cutler,Kevin,MEM,Southwest,Home,Loss,100,14,7,5,18,78,37,0.4744,21,17,0.8095,38,7.5761,5.4115,9.6154,1491350400.0
2017-04-05,8:00,Williams,James,OKC,Northwest,Away,Win,103,12,8,4,20,85,37,0.4353,24,15,0.625,44,8.6584,4.3292,7.4074,1491350400.0
2017-04-05,8:00,Ford,Tyler,BOS,Atlantic,Home,Loss,91,13,6,4,18,81,33,0.4074,29,18,0.6207,38,6.3152,4.2101,8.3333,1491350400.0
2017-04-05,8:00,Foster,Scott,HOU,Southwest,Home,Win,110,16,7,3,20,87,37,0.4253,38,26,0.6842,56,6.4983,2.785,5.6604,1491350400.0
2017-04-05,8:00,Buchert,Nick,CLE,Central,Away,Win,114,10,7,5,26,92,43,0.4674,18,17,0.9444,51,7.3677,5.2626,8.9286,1491350400.0
2017-04-05,8:00,Foster,Scott,DEN,Northwest,Away,Loss,104,12,10,5,24,104,41,0.3942,18,15,0.8333,51,9.2833,4.6417,7.5758,1491350400.0
2017-04-05,8:30,Wall,Scott,SA,Southwest,Home,Loss,95,16,8,8,13,89,39,0.4382,6,4,0.6667,37,8.124,8.124,14.8148,1491350400.0
2017-04-05,8:30,Zarba,Zach,LAL,Pacific,Away,Win,102,16,8,5,13,86,42,0.4884,14,11,0.7857,47,8.124,5.0775,6.9444,1491350400.0
2017-04-06,10:30,Richardson,Derek,POR,Northwest,Home,Win,105,13,8,4,20,81,35,0.4321,26,21,0.8077,41,8.1032,4.0516,8.3333,1491436800.0
2017-04-06,10:30,McCutchen,Monty,MIN,Northwest,Away,Loss,98,13,7,4,20,87,38,0.4368,20,18,0.9,47,7.0903,4.0516,5.7971,1491436800.0
2017-04-06,7:00,Twardoski,Scott,PHI,Atlantic,Home,Loss,90,13,10,3,19,91,33,0.3626,22,17,0.7727,50,9.7283,2.9185,5.1724,1491436800.0
2017-04-06,7:00,Van Duyne,Justin,MIL,Central,Away,Loss,89,21,8,4,22,71,33,0.4648,14,12,0.8571,32,8.6774,4.3387,8.5106,1491436800.0
2017-04-06,7:00,Van Duyne,Justin,IND,Central,Home,Win,104,17,15,3,12,80,38,0.475,26,20,0.7692,44,16.2701,3.2539999999999996,5.4545,1491436800.0
2017-04-06,7:00,Buchert,Nick,BKN,Atlantic,Away,Loss,107,14,7,6,19,87,40,0.4598,22,16,0.7273,39,6.8202,5.8459,10.5263,1491436800.0
2017-04-06,7:00,Buchert,Nick,ORL,Southeast,Home,Win,115,14,9,5,20,90,42,0.4667,26,22,0.8462,48,8.7688,4.8716,7.6923,1491436800.0
2017-04-06,7:00,Twardoski,Scott,CHI,Central,Away,Win,102,17,7,6,19,91,39,0.4286,17,16,0.9412,57,6.8098,5.837000000000001,9.0909,1491436800.0
2017-04-06,7:30,Brown,Tony,WAS,Southeast,Away,Win,106,14,5,8,22,74,36,0.4865,28,20,0.7143,39,5.4815,8.7704,20.0,1491436800.0
2017-04-06,7:30,Blair,Curtis,NY,Atlantic,Home,Loss,103,13,9,2,19,95,40,0.4211,21,16,0.7619,49,9.8667,2.1926,2.6667,1491436800.0
2017-04-06,8:00,Boland,Matt,BOS,Atlantic,Away,Loss,116,12,9,4,29,90,37,0.4111,34,27,0.7941,38,8.639,3.8396,8.5106,1491436800.0
2017-04-06,8:00,Boland,Matt,ATL,Southeast,Home,Win,123,17,7,4,30,89,44,0.4944,34,24,0.7059,52,6.7192,3.8396,6.0606,1491436800.0
2017-04-07,10:00,Orr,J.T.,OKC,Northwest,Away,Loss,99,10,1,3,26,93,34,0.3656,33,24,0.7273,48,1.1059999999999999,3.318,4.8387,1491523200.0
2017-04-07,10:00,Orr,J.T.,PHO,Pacific,Home,Win,120,8,6,6,26,83,43,0.5181,31,26,0.8387,45,6.636,6.636,9.2308,1491523200.0
2017-04-07,10:30,Tiven,Josh,SAC,Pacific,Away,Loss,94,23,5,7,19,75,38,0.5067,13,10,0.7692,40,5.434,7.6076,12.7273,1491523200.0
2017-04-07,10:30,Tiven,Josh,LAL,Pacific,Home,Win,98,14,12,1,15,86,38,0.4419,25,18,0.72,41,13.0416,1.0868,1.6129,1491523200.0
2017-04-07,7:30,Scott,Kevin,ATL,Southeast,Away,Win,114,11,7,3,17,89,45,0.5056,8,8,1.0,42,7.1922,3.0824,5.7692,1491523200.0
2017-04-07,7:30,Scott,Kevin,CLE,Central,Home,Loss,100,14,5,3,10,81,39,0.4815,17,13,0.7647,38,5.1373,3.0824,6.6667,1491523200.0
2017-04-07,7:30,Lindsay,Mark,MIA,Southeast,Away,Loss,94,19,10,5,21,83,33,0.3976,29,20,0.6897,44,10.2756,5.1378,8.3333,1491523200.0
2017-04-07,7:30,Lindsay,Mark,TOR,Atlantic,Home,Win,96,18,10,4,24,85,35,0.4118,24,17,0.7083,44,10.2756,4.1103,6.1538,1491523200.0
2017-04-07,8:00,Zielinski,Gary,DET,Central,Away,Win,114,6,5,1,17,108,46,0.4259,16,13,0.8125,55,4.9668,0.9934,1.2195,1491523200.0
2017-04-07,8:00,Spooner,Bill,MEM,Southwest,Home,Win,101,14,3,9,14,75,38,0.5067,12,10,0.8333,38,3.4852,10.4556,18.75,1491523200.0
2017-04-07,8:00,Spooner,Bill,NY,Atlantic,Away,Loss,88,11,8,4,16,88,38,0.4318,13,6,0.4615,41,9.2939,4.6469,6.6667,1491523200.0
2017-04-07,8:00,Kennedy,Bill,HOU,Southwest,Home,Loss,109,14,3,6,15,87,36,0.4138,28,21,0.75,49,2.9801,5.9602,16.6667,1491523200.0
2017-04-07,8:30,Cutler,Kevin,DAL,Southwest,Home,Loss,89,9,1,8,17,88,38,0.4318,8,5,0.625,44,1.0663,8.5307,13.1148,1491523200.0
2017-04-07,8:30,Cutler,Kevin,SA,Southwest,Away,Win,102,7,6,5,11,96,40,0.4167,22,13,0.5909,58,6.398,5.3317,7.3529,1491523200.0
2017-04-07,9:00,Brothers,Tony,MIN,Northwest,Away,Loss,113,12,11,1,25,79,39,0.4937,28,28,1.0,34,12.015999999999998,1.0924,1.5873,1491523200.0
2017-04-07,9:00,Ayotte,Mark,DEN,Northwest,Home,Win,122,21,9,4,15,78,43,0.5513,32,23,0.7188,50,8.844,3.9306,8.6957,1491523200.0
2017-04-07,9:00,Washington,Tom,NO,Southwest,Away,Loss,106,11,11,3,19,99,47,0.4747,13,9,0.6923,33,10.8093,2.948,3.9474,1491523200.0
2017-04-07,9:00,Guthrie,David,UTA,Northwest,Home,Win,120,14,8,7,21,75,45,0.6,22,16,0.7273,33,8.7389,7.6466,14.0,1491523200.0
2017-04-08,10:00,Williams,James,UTA,Northwest,Away,Loss,86,14,2,9,18,77,31,0.4026,24,18,0.75,47,2.262,10.1792,15.5172,1491609600.0
2017-04-08,10:00,Williams,James,POR,Northwest,Home,Win,101,3,6,5,16,91,37,0.4066,16,14,0.875,46,6.7861,5.6551,8.1967,1491609600.0
2017-04-08,10:30,Wall,Scott,NO,Southwest,Away,Loss,101,8,3,1,15,86,42,0.4884,19,12,0.6316,34,3.1585,1.0528,1.5385,1491609600.0
2017-04-08,10:30,Forte,Brian,GS,Pacific,Home,Win,123,9,2,3,15,96,49,0.5104,16,15,0.9375,53,2.1057,3.1585,4.7619,1491609600.0
2017-04-08,5:00,Blair,Curtis,CHI,Central,Away,Loss,106,17,6,6,20,90,40,0.4444,17,15,0.8824,52,5.8765,5.8765,9.0909,1491609600.0
2017-04-08,5:00,Blair,Curtis,BKN,Atlantic,Home,Win,107,13,15,6,13,92,39,0.4239,24,19,0.7917,44,14.6912,5.8765,9.8361,1491609600.0
2017-04-08,6:00,Anderson,Steven,BOS,Atlantic,Away,Win,121,9,2,5,19,87,45,0.5172,17,14,0.8235,43,2.0691,5.1727,10.4167,1491609600.0
2017-04-08,6:00,Anderson,Steven,CHA,Southeast,Home,Loss,114,7,5,5,15,84,38,0.4524,32,29,0.9063,42,5.1727,5.1727,8.9286,1491609600.0
2017-04-08,6:00,Smith,Aaron,IND,Central,Away,Win,127,15,6,5,15,86,51,0.593,19,14,0.7368,45,5.891,4.9091,7.8125,1491609600.0
2017-04-08,6:00,Smith,Aaron,ORL,Southeast,Home,Loss,112,13,10,2,16,84,41,0.4881,22,16,0.7273,33,9.8183,1.9637,3.7037,1491609600.0
2017-04-08,7:00,Davis,Marc,MIA,Southeast,Away,Win,106,13,13,7,19,80,37,0.4625,36,25,0.6944,36,13.3665,7.1974,11.2903,1491609600.0
2017-04-08,7:00,Fitzgerald,Kane,WAS,Southeast,Home,Loss,103,20,7,6,24,81,39,0.4815,22,17,0.7727,44,7.1974,6.1692,10.1695,1491609600.0
2017-04-08,7:00,Taylor,Dedric,PHI,Atlantic,Home,Loss,82,18,9,1,16,77,27,0.3506,23,20,0.8696,47,9.5619,1.0624,2.1739,1491609600.0
2017-04-08,7:00,Taylor,Dedric,MIL,Central,Away,Win,90,15,10,4,21,79,35,0.44299999999999995,20,14,0.7,43,10.6243,4.2497,7.6923,1491609600.0
2017-04-08,8:30,Crawford,Dan,SA,Southwest,Home,Loss,87,14,3,4,17,80,34,0.425,14,11,0.7857,40,3.3222,4.4296,6.8966,1491609600.0
2017-04-08,8:30,Dalen,Eric,LAC,Pacific,Away,Win,98,8,8,7,15,84,42,0.5,14,8,0.5714,45,8.8593,7.7519,11.2903,1491609600.0
2017-04-09,1:00,Lindsay,Mark,NY,Atlantic,Home,Loss,97,11,6,1,18,82,37,0.4512,15,14,0.9333,36,6.5292,1.0882,1.8519,1491696000.0
2017-04-09,1:00,Wright,Sean,TOR,Atlantic,Away,Win,110,11,8,1,14,76,40,0.5263,23,20,0.8696,40,8.7056,1.0882,2.2222,1491696000.0
2017-04-09,3:30,Richardson,Leroy,CLE,Central,Away,Loss,125,17,4,3,27,98,45,0.4592,20,16,0.8,53,3.6741,2.7555,5.7692,1491696000.0
2017-04-09,3:30,Richardson,Leroy,ATL,Southeast,Home,Win,126,12,8,4,22,94,44,0.4681,37,29,0.7838,45,7.3481,3.6741,6.3492,1491696000.0
2017-04-09,5:00,Lane,Karl,OKC,Northwest,Away,Win,106,12,7,3,19,96,40,0.4167,22,20,0.9091,54,7.1856,3.0795,4.2254,1491696000.0
2017-04-09,5:00,Lane,Karl,DEN,Northwest,Home,Loss,105,12,6,4,16,84,40,0.4762,15,14,0.9333,42,6.1591,4.1061,8.0,1491696000.0
2017-04-09,6:00,Tiven,Josh,DAL,Southwest,Away,Loss,111,10,5,2,23,97,41,0.4227,19,13,0.6842,44,5.2354,2.0942,3.8462,1491696000.0
